uid,x0,y0,x1,y1
20,487.0321,454.7559,527.7363,479.4599
9,407.4823,207.7491,510.1201,237.6952
6,407.2652,207.6998,377.3979,352.7167
56,639.2706,191.6021,535.5817,196.4030
21,352.0537,376.7835,346.3427,399.3549
19,416.1535,224.5297,498.4669,246.5210
66,323.0516,197.2678,302.8765,293.3336
97,440.1437,416.6689,431.2052,479.5073
51,148.6232,274.0400,306.7828,301.8598
7,352.1230,377.0746,381.5619,378.8803
2,434.8257,451.2216,487.2766,455.0311
16,166.2820,134.4973,341.4963,185.8799
17,417.2767,225.2672,385.8271,379.2079
22,66.8383,423.9496,398.4633,440.2229
88,341.1332,187.2276,315.2238,310.6541
29,62.1203,459.4427,392.7442,464.9371
26,383.1133,378.7718,440.3670,414.5558
11,176.1568,148.5420,330.3528,191.4053
27,260.7195,391.3183,346.1658,398.9438
23,180.4637,159.7453,323.6276,196.7266
25,4.7215,386.2346,67.9114,390.1272
24,155.3548,267.0215,302.5984,292.8270
4,228.6762,392.4891,258.5380,433.5623
28,166.2593,134.5286,132.2432,282.6855
0,133.1650,282.0339,314.6934,312.3571
3,257.7095,432.9091,250.3073,462.1577
57,536.1437,195.1261,487.0471,455.5453
93,568.6324,451.2192,626.9224,452.9875
33,351.5365,377.7709,406.3165,413.5152
41,264.9210,339.1688,378.9650,355.7469
45,489.8730,439.0545,562.1416,478.6292
71,567.0487,452.8173,561.8295,479.5685
96,399.5026,440.1651,393.8408,464.6594
36,408.4945,414.5905,439.8843,416.4915
31,25.5645,342.4042,80.9576,348.3082
75,82.1397,350.3315,54.0807,479.1976
14,497.3831,245.3147,459.6026,450.7857
30,345.8659,398.9480,401.0825,439.7649
37,39.3726,302.6466,145.0975,318.1701
61,180.7835,159.7832,156.1450,269.7068
48,77.7437,376.0540,125.3333,379.8795
40,510.4630,238.9273,471.2806,452.9880
82,567.1482,453.8566,607.6898,474.9697
53,36.7199,305.4053,26.0974,341.1494
90,24.3497,342.0410,2.6589,380.4223
102,37.5582,309.3786,145.0341,324.9134
103,259.5807,433.0916,398.4433,439.3362
104,218.9100,325.6391,198.8990,397.4994
105,393.1009,466.7365,392.4247,479.5824
